++KVIDZAFromZGrid
<VARX> Q3Amplitude
465.189000 1.967180
520.385000 1.775950
575.581000 1.618650
630.777000 1.486940
685.973000 1.375000
741.168000 1.278700
796.364000 1.194960
851.560000 1.121510
906.756000 1.056570
961.952000 0.998743
1017.150000 0.946916
1072.340000 0.900202
+KVIDZALine
ID:Z=2 A=4
2	4
29
0.000000 122.957000
9.433880 111.895000
19.223700 102.684000
32.065000 93.263200
45.796300 84.889400
62.706000 77.353000
81.141500 70.025900
99.864700 64.150700
115.268000 60.030300
130.681000 56.439800
152.666000 52.139800
174.656000 48.536100
208.207000 43.882200
241.793000 40.038300
279.694000 36.450100
317.582000 33.585700
352.029000 31.281100
386.485000 29.335900
427.517000 27.303100
468.553000 25.581500
516.939000 23.865600
565.331000 22.379900
628.837000 20.770200
730.751000 18.710400
837.710000 16.992600
966.867000 15.214300
1096.030000 13.800100
1225.180000 12.620900
1354.340000 11.625400
+KVIDZALine
ID:Z=3 A=7
3	7
21
0.000000 249.005000
7.494520 237.768000
19.566600 219.667000
44.441300 192.827000
78.391200 168.531000
119.970000 147.587000
171.235000 128.937000
229.807000 112.933000
286.694000 101.128000
340.983000 92.299100
404.696000 83.875100
480.100000 75.810500
556.288000 69.157300
638.735000 63.279400
745.281000 57.431400
854.904000 52.628300
959.056000 49.020700
1069.160000 45.371700
1179.270000 42.164400
1289.370000 39.428300
1399.480000 37.021000
+KVIDZALine
ID:Z=4 A=9
4	9
31
0.000000 397.778000
4.492160 384.729000
8.661380 372.617000
19.147900 348.502000
30.725700 329.350000
48.878800 307.730000
69.044900 288.170000
95.766400 266.046000
123.332000 248.308000
150.527000 234.028000
180.264000 219.532000
220.431000 203.370000
261.088000 189.416000
310.630000 175.633000
360.260000 163.668000
412.972000 152.491000
466.190000 143.365000
521.174000 135.344000
576.151000 128.043000
639.076000 120.274000
702.894000 114.091000
765.935000 108.276000
843.555000 102.266000
911.132000 96.910800
984.228000 92.172300
1063.690000 87.125500
1143.140000 82.918000
1222.590000 78.945700
1302.050000 75.358400
1381.500000 72.092200
1460.960000 69.102300
+KVIDZALine
ID:Z=5 A=11
5	11
33
0.000000 558.536000
3.169420 547.433000
12.382500 515.160000
23.566800 487.894000
44.043000 451.608000
68.939900 420.729000
98.920000 391.434000
128.351000 367.709000
156.373000 348.388000
185.278000 330.941000
215.664000 314.043000
246.354000 300.599000
277.970000 286.282000
308.732000 274.809000
350.599000 261.143000
392.065000 248.473000
433.027000 237.640000
474.474000 226.647000
524.433000 215.957000
574.495000 206.895000
624.325000 197.924000
674.246000 190.089000
731.589000 181.192000
787.843000 173.876000
849.749000 166.613000
917.760000 159.073000
981.763000 152.965000
1062.010000 145.789000
1142.260000 139.123000
1222.500000 133.044000
1302.750000 127.473000
1382.990000 122.350000
1463.250000 117.622000
+KVIDZALine
ID:Z=6 A=12
6	12
27
0.000000 743.571000
7.358570 703.128000
16.340000 670.571000
34.632900 629.996000
60.900100 584.425000
84.228600 553.104000
105.512000 530.043000
139.882000 499.073000
180.184000 468.112000
223.001000 437.932000
264.099000 414.560000
306.610000 394.134000
351.053000 373.473000
396.387000 356.325000
451.233000 336.437000
506.322000 320.485000
566.469000 303.814000
627.492000 289.265000
696.440000 275.132000
764.841000 261.783000
857.240000 245.908000
953.952000 231.211000
1050.670000 217.911000
1147.400000 206.253000
1244.140000 195.754000
1340.870000 186.279000
1437.610000 177.675000
+KVIDZALine
ID:Z=7 A=14
7	14
25
0.000000 929.447000
14.306300 867.060000
24.619100 834.570000
42.865700 790.732000
62.902400 754.880000
84.238500 722.235000
109.575000 688.253000
131.839000 665.787000
174.207000 622.322000
221.613000 584.182000
267.244000 551.866000
310.707000 526.966000
358.462000 502.936000
406.944000 478.099000
453.324000 457.884000
496.742000 441.847000
541.976000 424.453000
607.935000 403.275000
661.173000 387.612000
742.712000 367.215000
864.789000 339.952000
986.857000 316.126000
1108.930000 295.562000
1231.000000 277.502000
1353.070000 261.517000
+KVIDZALine
ID:Z=8 A=16
8	16
25
0.000000 1137.130000
14.153000 1072.740000
24.412000 1037.570000
39.532100 998.947000
71.671000 931.700000
114.626000 866.674000
155.172000 817.730000
205.370000 767.261000
256.599000 724.206000
298.194000 691.705000
343.477000 660.232000
417.913000 618.174000
491.442000 583.408000
559.656000 553.081000
627.378000 527.834000
699.606000 503.011000
778.200000 480.010000
855.564000 458.758000
933.105000 439.535000
1010.610000 421.785000
1088.120000 405.410000
1165.630000 390.252000
1243.140000 376.190000
1320.660000 363.106000
1398.170000 350.902000
+KVIDZALine
ID:Z=9 A=18
9	18
25
0.000000 1330.442100
16.559010 1255.105800
28.562040 1213.956900
46.252557 1168.767990
83.855070 1090.089000
134.112420 1014.008580
181.551240 956.744100
240.282900 897.695370
300.220830 847.321020
348.886980 809.294850
401.868090 772.471440
488.958210 723.263580
574.987140 682.587360
654.797520 647.104770
734.032260 617.565780
818.539020 588.522870
910.494000 561.611700
1001.009880 536.746860
1091.732850 514.255950
1182.413700 493.488450
1273.100400 474.329700
1363.787100 456.594840
1454.473800 440.142300
1545.172200 424.834020
1635.858900 410.555340
!
++KVIDZAGrid
<VARX> Q2Amplitude
<VARY> QH1Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_524
<PARAMETER> Runlist=1261-3496
+KVIDZALine
ID:Z=1 A=1
1	1
31
0.000000 30.344800
3.464260 28.333000
9.555280 24.795800
15.075300 22.088200
21.166300 19.380700
29.541400 16.716900
39.249000 14.489800
50.098600 12.349900
66.658600 10.122800
88.467800 8.206140
110.855000 7.062120
143.278000 5.786100
170.683000 5.038090
200.789000 4.290070
235.914000 3.630060
274.899000 3.058050
315.041000 2.706050
354.797000 2.486040
404.161000 2.204570
465.189000 1.967180
520.385000 1.775950
575.581000 1.618650
630.777000 1.486940
685.973000 1.375000
741.168000 1.278700
796.364000 1.194960
851.560000 1.121510
906.756000 1.056570
961.952000 0.998743
1017.150000 0.946916
1072.340000 0.900202
+KVIDZALine
ID:Z=1 A=2
1	2
27
0.000000 40.074800
4.063810 37.353000
8.720270 34.234400
14.858300 31.399200
22.054700 28.053700
33.907500 23.857700
44.702000 20.739000
58.248000 18.130600
71.794100 15.975900
89.996600 13.764500
117.031000 11.550200
144.050000 9.790170
177.199000 8.377700
217.626000 7.186930
262.285000 6.109570
310.462000 5.256870
371.582000 4.459530
437.858000 3.866160
504.133000 3.377060
570.408000 3.008360
636.683000 2.712170
702.958000 2.469000
769.233000 2.265790
835.508000 2.093460
901.783000 1.945510
968.058000 1.817090
1034.330000 1.704570
+KVIDZALine
ID:Z=1 A=3
1	3
24
0.000000 47.788700
6.303260 43.842700
12.356100 40.053600
19.035000 36.390700
26.966300 32.601500
38.445700 28.559700
51.386200 25.086300
64.744100 22.118100
83.320000 19.086800
109.201000 16.118600
143.639000 13.276700
167.851000 12.013700
196.862000 10.687500
218.569000 9.929640
249.250000 8.919200
285.529000 8.053670
328.410000 7.254180
382.381000 6.408570
440.788000 5.649710
505.849000 4.957270
604.920000 4.207550
737.999000 3.481490
871.078000 2.974090
1004.160000 2.594970
+KVIDZALine
ID:Z=2 A=3
2	3
33
0.000000 107.850000
8.509000 99.291100
16.297700 92.430800
23.861600 86.733300
31.868800 81.509900
44.228400 74.587600
60.774700 66.833800
79.301200 59.858900
99.744400 54.022000
124.312000 48.811700
161.657000 42.761100
216.563000 35.969900
278.173000 30.371600
325.211000 27.088500
367.092000 24.962900
417.343000 22.821300
470.928000 20.817800
527.370000 19.021600
585.242000 17.640000
643.828000 16.430500
702.415000 15.375200
761.001000 14.447300
819.587000 13.625000
878.173000 12.891300
936.760000 12.232600
995.346000 11.637900
1053.930000 11.098400
1112.520000 10.606600
1171.100000 10.156600
1229.690000 9.743270
1288.280000 9.362230
1346.860000 9.009870
1405.450000 8.683070
+KVIDZALine
ID:Z=2 A=4
2	4
29
0.000000 122.957000
9.433880 111.895000
19.223700 102.684000
32.065000 93.263200
45.796300 84.889400
62.706000 77.353000
81.141500 70.025900
99.864700 64.150700
115.268000 60.030300
130.681000 56.439800
152.666000 52.139800
174.656000 48.536100
208.207000 43.882200
241.793000 40.038300
279.694000 36.450100
317.582000 33.585700
352.029000 31.281100
386.485000 29.335900
427.517000 27.303100
468.553000 25.581500
516.939000 23.865600
565.331000 22.379900
628.837000 20.770200
730.751000 18.710400
837.710000 16.992600
966.867000 15.214300
1096.030000 13.800100
1225.180000 12.620900
1354.340000 11.625400
+KVIDZALine
ID:Z=2 A=6
2	6
21
0.000000 144.230000
23.863200 120.276000
40.186900 107.699000
65.629900 93.768200
88.092100 84.684500
123.772000 74.148300
162.226000 65.229000
216.157000 55.869800
307.683000 45.338400
361.713000 40.516200
418.707000 37.184200
470.499000 34.151000
521.217000 31.758600
579.825000 29.457700
649.722000 27.253400
714.600000 25.354600
792.383000 23.455800
886.043000 21.656700
1049.410000 19.301500
1210.750000 17.350200
1373.110000 15.792100
!
++KVIDZAFromZGrid
<VARX> Q2Amplitude
<VARY> QH1Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_531
<PARAMETER> Runlist=1261-3496
OnlyZId
+KVIDZALine
ID:Z=1 A=1
1	1
19
0.000000 3.941900
4.278720 3.659310
11.096500 3.209020
16.738700 2.842790
24.496900 2.446540
33.665600 2.074310
42.834300 1.774120
58.820700 1.461920
82.330200 1.167740
113.363000 0.921581
145.806000 0.735464
180.233000 0.584569
228.224000 0.434229
290.879000 0.306279
400.192000 0.207080
637.481000 0.114963
873.437000 0.081484
1178.710000 0.058474
1546.640000 0.043796
+KVIDZALine
ID:Z=2 A=4
2	4
32
0.000000 17.343900
4.480860 16.510500
12.806800 14.962000
25.522700 13.274800
37.481800 12.026700
55.420300 10.640000
72.764600 9.605710
89.289000 8.797540
102.221000 8.248110
123.498000 7.501850
145.088000 6.896210
170.904000 6.286360
198.699000 5.754800
229.497000 5.254480
264.433000 4.802670
303.440000 4.383190
339.733000 4.065060
375.340000 3.787450
419.172000 3.503770
465.064000 3.246670
511.589000 3.026760
560.902000 2.825010
612.941000 2.642800
663.612000 2.486050
719.075000 2.328300
797.066000 2.133870
912.550000 1.930770
1027.520000 1.760100
1142.490000 1.604990
1257.460000 1.479950
1372.420000 1.372890
1487.390000 1.280110
+KVIDZALine
ID:Z=3 A=7
3	7
19
0.000000 35.313200
4.550740 33.979200
16.878100 30.365600
37.651900 26.700000
53.337500 24.555600
74.844900 22.374300
123.291000 18.833400
163.210000 16.764800
202.999000 15.195000
307.741000 12.196000
399.517000 10.559300
506.581000 9.105620
628.985000 7.973530
744.207000 7.122580
832.019000 6.618950
973.109000 5.974300
1101.460000 5.526590
1247.950000 5.099870
1444.300000 4.617990
+KVIDZALine
ID:Z=4 A=9
4	9
21
0.000000 55.860200
3.702470 54.354700
11.058700 51.363500
20.253000 48.663500
32.476500 45.581700
60.209900 40.360000
82.041600 37.404300
114.000000 34.130000
154.215000 30.892000
202.457000 27.725100
288.413000 23.870000
364.235000 21.224000
495.525000 18.013200
583.156000 16.430600
667.804000 15.215200
775.881000 13.869000
883.762000 12.791200
996.329000 11.844900
1118.970000 10.978800
1277.170000 10.027600
1474.190000 9.040940
+KVIDZALine
ID:Z=5 A=11
5	11
19
0.000000 76.058300
8.757090 72.759500
19.477500 68.721100
41.023400 62.414200
71.113000 56.333400
99.523800 51.653200
128.644000 48.055000
187.693000 42.871000
248.738000 38.649100
345.420000 33.645800
444.963000 29.932000
545.810000 26.897500
647.936000 24.563800
767.662000 22.321200
887.349000 20.568400
1023.920000 18.905900
1159.400000 17.427800
1308.930000 16.060100
1458.440000 14.905000
+KVIDZALine
ID:Z=6 A=12
6	12
22
0.000000 99.109900
3.857790 97.249500
13.246400 92.722000
26.999200 87.564600
48.262000 81.308300
84.250500 73.795500
121.835000 67.658900
177.423000 61.053400
234.447000 55.722100
313.884000 49.847800
397.624000 45.266000
482.908000 41.385000
570.165000 38.210300
680.245000 35.026200
790.523000 32.414000
911.628000 29.891800
1040.000000 27.773700
1150.820000 26.077300
1253.130000 24.785300
1355.440000 23.553000
1457.750000 22.456000
1560.060000 21.455000
+KVIDZALine
ID:Z=7 A=14
7	14
25
0.000000 125.086000
5.289230 122.847000
19.338800 116.898000
39.210700 109.591000
53.144200 105.391000
66.491700 101.292000
95.157700 95.138500
124.635000 89.890900
159.867000 84.635800
197.521000 79.600700
243.856000 74.737300
287.321000 70.716300
354.057000 65.284300
425.484000 60.828800
493.373000 57.093700
563.060000 53.925100
630.049000 51.136200
699.137000 48.652700
767.202000 46.503500
836.831000 44.345300
904.858000 42.674500
973.887000 41.169200
1150.660000 37.758100
1327.430000 34.809900
1504.200000 32.315500
+KVIDZALine
ID:Z=8 A=16
8	16
23
0.000000 151.243000
24.939600 139.956000
53.578300 129.753000
83.841000 121.387000
124.905000 113.016000
180.956000 103.692000
231.679000 96.786400
300.069000 89.553900
366.281000 83.607100
429.332000 78.595300
492.797000 74.386000
557.439000 70.665500
622.419000 67.468200
685.839000 64.568400
751.874000 61.548800
823.747000 58.884500
901.822000 56.192300
1008.300000 52.965300
1114.770000 49.976500
1221.250000 47.355500
1327.730000 44.996300
1434.200000 42.858700
1540.680000 40.915300
+KVIDZALine
ID:Z=9 A=18
9	18
28
0.000000 193.045000
4.691270 189.085000
11.145800 183.638000
30.660000 171.487000
50.427100 163.339000
65.371400 158.237000
88.291200 151.105000
110.875000 145.011000
138.604000 138.531000
174.541000 131.784000
208.428000 125.880000
240.570000 120.927000
280.896000 115.730000
322.673000 110.638000
370.863000 105.436000
421.728000 100.565000
455.463000 97.743300
492.126000 94.755500
538.459000 91.433200
585.112000 88.441500
647.424000 84.506000
710.208000 80.794900
826.202000 75.095900
955.018000 69.804700
1083.500000 65.144800
1211.990000 61.076000
1340.470000 57.488700
1468.960000 54.298900
+KVIDZALine
ID:Z=10 A=20
10	20
32
0.000000 227.341000
9.849010 216.216000
25.856900 205.299000
41.500800 197.551000
59.749500 190.250000
77.778900 184.083000
103.352000 177.050000
128.589000 170.952000
156.105000 165.007000
202.716000 155.775000
253.408000 147.299000
301.503000 140.515000
351.241000 134.711000
405.345000 128.309000
467.265000 122.417000
522.598000 117.580000
580.964000 112.657000
646.201000 107.495000
709.843000 102.633000
769.905000 99.126400
833.169000 95.562300
896.468000 92.227800
959.761000 89.113200
1023.090000 86.215100
1086.470000 83.517100
1149.800000 80.971100
1213.130000 78.577500
1276.460000 76.323100
1339.790000 74.194000
1403.120000 72.180500
1466.450000 70.273400
1529.780000 68.464500
+KVIDZALine
ID:Z=11 A=22
11	22
32
0.000000 254.621920
11.030891 242.161920
28.959728 229.934880
46.480896 221.257120
66.919440 213.080000
87.112368 206.172960
115.754240 198.296000
144.019680 191.466240
174.837600 184.807840
227.041920 174.468000
283.816960 164.974880
337.683360 157.376800
393.389920 150.876320
453.986400 143.706080
523.336800 137.107040
585.309760 131.689600
650.679680 126.175840
723.745120 120.394400
795.024160 114.948960
862.293600 111.021568
933.149280 107.029776
1004.044160 103.295136
1074.932320 99.806784
1145.860800 96.560912
1216.846400 93.539152
1287.776000 90.687632
1358.705600 88.006800
1429.635200 85.481872
1500.564800 83.097280
1571.494400 80.842160
1642.424000 78.706208
1713.353600 76.680240
!
++KVIDZAFromZGrid
<VARX> Q2Amplitude
<VARY> QH1Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_532
<PARAMETER> Runlist=1261-3496
<PARAMETER> PIDRANGE=1-200
<PARAMETER> PIDRANGE1=1:0.917759,1.004479,1.053833|2:1.055833,1.095638,1.137867|3:1.139867,1.164879,1.225000
<PARAMETER> PIDRANGE2=3:1.761103,1.854274,1.898141|4:1.900141,1.995594,2.111096|6:2.163060,2.214825,2.265000
<PARAMETER> PIDRANGE3=6:2.748877,2.865352,2.920667|7:2.922667,2.994964,3.060139|8:3.062139,3.105277,3.167143|9:3.169143,3.224551,3.283799
<PARAMETER> PIDRANGE4=7:3.613618,3.715435,3.802571|9:3.893731,4.004658,4.060190|10:4.062190,4.105948,4.185221|11:4.188278,4.233571,4.290061
<PARAMETER> PIDRANGE5=10:4.766453,4.856021,4.917947|11:4.919947,4.995007,5.061097|12:5.063097,5.114673,5.181222|13:5.183222,5.224048,5.340979
<PARAMETER> PIDRANGE6=11:5.646477,5.735227,5.761273|12:5.763273,5.855826,5.926500|13:5.928500,5.994660,6.070111|14:6.072111,6.125000,6.178474|15:6.180474,6.235000,6.303668
<PARAMETER> PIDRANGE7=14:6.790906,6.856935,6.915818|15:6.917818,6.995252,7.072333|16:7.074333,7.123205,7.195667|17:7.197667,7.233077,7.322008
<PARAMETER> PIDRANGE8=16:7.811210,7.835500,7.926000|17:7.928000,7.993750,8.035250|18:8.037250,8.106739,8.187000|19:8.189000,8.216000,8.288385
<PARAMETER> PIDRANGE9=18:8.803569,8.841667,8.916995|19:8.923873,8.966111,9.046000|20:9.048000,9.103750,9.142571
<PARAMETER> PIDRANGE10=20:9.677044,9.975000,10.363274
OnlyZId
+KVIDZALine
ID:Z=1 A=1
1	1
19
0.000000 20.548700
3.232750 19.075600
8.383830 16.728300
12.646800 14.819200
18.508400 12.753600
25.435700 10.813100
32.363000 9.248290
44.441400 7.620840
62.203800 6.087280
85.650100 4.804100
110.162000 3.833890
136.173000 3.047300
172.432000 2.263590
219.771000 1.596600
302.361000 1.079340
481.643000 0.600955
659.917000 0.423543
890.565000 0.303034
1168.550000 0.225902
+KVIDZALine
ID:Z=2 A=4
2	4
33
0.000000 88.457100
3.583870 84.206700
10.243100 76.308900
20.413500 67.703900
29.978600 61.338500
44.326200 54.265900
58.198400 48.990800
71.415000 44.869000
81.758600 42.066800
98.775700 38.260800
116.044000 35.171900
136.692000 32.061500
158.923000 29.350500
183.556000 26.798800
211.498000 24.494500
242.697000 22.355000
271.724000 20.732500
300.204000 19.316600
335.261000 17.869800
371.967000 16.558600
409.178000 15.437000
448.620000 14.408000
490.241000 13.478800
530.769000 12.679300
575.130000 11.874800
637.508000 10.883100
729.874000 9.847260
821.828000 8.976810
913.782000 8.185770
1005.740000 7.547400
1097.690000 7.000860
1189.640000 6.527840
1281.600000 6.114810
+KVIDZALine
ID:Z=3 A=7
3	7
20
0.000000 184.437000
3.348730 177.232000
13.236500 158.521000
29.307500 139.278000
41.553700 128.071000
58.286000 116.561000
96.104000 98.057800
127.297000 87.318400
158.348000 79.063600
240.162000 63.862400
311.726000 54.976000
395.288000 47.611900
490.785000 41.479900
580.696000 37.115700
649.220000 34.602800
759.310000 31.196400
859.459000 28.860400
973.767000 26.622400
1126.980000 24.098400
1280.190000 22.003000
+KVIDZALine
ID:Z=4 A=9
4	9
22
0.000000 283.754000
2.752450 277.234000
9.075900 262.254000
15.151000 248.057000
24.293500 232.172000
46.147400 206.144000
62.210000 190.486000
86.755900 174.073000
117.214000 157.255000
154.103000 141.486000
219.389000 121.369000
277.177000 108.171000
