++KVIDZAFromZGrid
905.932000 1346.940000
1101.060000 1260.540000
1298.750000 1183.380000
1478.450000 1119.160000
1640.790000 1066.520000
1820.410000 1013.310000
2018.580000 961.378000
2216.750000 914.035000
2414.920000 871.254000
2613.080000 832.321000
2811.250000 796.726000
+KVIDZALine
ID:Z=15 A=30
15	30
14
0.000000 2114.220000
148.887000 2008.630000
280.912000 1916.670000
456.592000 1804.910000
633.078000 1703.040000
910.342000 1558.740000
1187.640000 1435.160000
1417.180000 1345.100000
1645.480000 1260.780000
1852.770000 1197.260000
2058.380000 1136.080000
2264.710000 1081.660000
2471.040000 1032.880000
2677.370000 988.032000
+KVIDZALine
ID:Z=16 A=32
16	32
20
0.000000 2319.360000
156.184000 2211.230000
279.524000 2126.040000
403.276000 2044.600000
527.783000 1968.640000
659.162000 1892.650000
790.753000 1821.860000
921.817000 1753.910000
1053.890000 1691.430000
1178.170000 1633.910000
1302.200000 1579.050000
1427.740000 1530.570000
1552.230000 1481.900000
1717.320000 1423.440000
1881.760000 1367.350000
2046.200000 1318.210000
2210.630000 1271.630000
2375.070000 1228.320000
2539.510000 1187.950000
2703.940000 1150.190000
+KVIDZALine
ID:Z=17 A=34
17	34
19
0.000000 2557.730000
150.564000 2453.650000
258.353000 2378.600000
369.679000 2306.240000
478.435000 2236.490000
591.776000 2166.520000
708.332000 2101.040000
823.009000 2037.810000
937.461000 1977.970000
1072.500000 1911.790000
1207.610000 1848.660000
1342.930000 1788.940000
1477.910000 1731.900000
1662.530000 1661.340000
1845.680000 1592.180000
2074.240000 1517.120000
2302.800000 1448.480000
2531.360000 1385.730000
2759.920000 1328.250000
+KVIDZALine
ID:Z=18 A=37
18	37
12
0.000000 2777.090000
229.225000 2621.240000
406.373000 2502.630000
613.760000 2371.190000
842.168000 2240.900000
1111.360000 2102.360000
1375.320000 1982.200000
1644.940000 1867.420000
1862.780000 1787.470000
2014.380000 1729.880000
2342.130000 1622.050000
2669.880000 1528.360000
+KVIDZALine
ID:Z=19 A=39
19	39
14
0.000000 3003.140000
227.913000 2849.030000
432.601000 2710.250000
659.753000 2567.770000
854.094000 2457.700000
1071.670000 2341.910000
1319.940000 2218.590000
1541.770000 2122.550000
1764.900000 2029.440000
1946.830000 1961.250000
2128.750000 1897.340000
2310.670000 1837.400000
2492.590000 1781.180000
2674.510000 1728.310000
+KVIDZALine
ID:Z=20 A=41
20	41
15
0.000000 3253.760000
202.097000 3125.350000
394.715000 2994.700000
591.126000 2870.750000
788.175000 2749.080000
985.974000 2641.690000
1184.640000 2533.990000
1387.960000 2439.960000
1585.020000 2349.680000
1783.320000 2263.400000
1982.490000 2186.160000
2181.670000 2113.970000
2380.840000 2046.100000
2580.020000 1982.560000
2779.190000 1922.910000
+KVIDZALine
ID:Z=21 A=43
21	43
14
0.000000 3465.740000
124.688000 3385.930000
314.243000 3257.200000
523.968000 3120.250000
736.762000 2988.440000
922.436000 2879.410000
1113.150000 2775.840000
1314.320000 2669.260000
1515.490000 2576.880000
1716.660000 2488.490000
1917.830000 2405.880000
2119.000000 2328.580000
2320.170000 2256.150000
2521.340000 2188.090000
+KVIDZALine
ID:Z=22 A=46
22	46
12
0.000000 3706.460000
244.437000 3551.350000
453.061000 3404.790000
698.857000 3250.700000
936.035000 3106.280000
1157.600000 2988.780000
1379.240000 2870.540000
1624.240000 2757.530000
1866.970000 2647.570000
2109.710000 2550.790000
2352.440000 2459.310000
2595.180000 2374.070000
+KVIDZALine
ID:Z=23 A=48
23	48
18
0.000000 3918.910000
124.889000 3838.160000
221.902000 3777.450000
306.550000 3721.150000
390.232000 3663.480000
459.382000 3615.560000
529.704000 3569.410000
624.065000 3512.380000
718.323000 3455.410000
808.856000 3400.300000
899.288000 3344.780000
1011.830000 3277.040000
1124.400000 3212.020000
1236.970000 3150.320000
1349.540000 3090.730000
1462.110000 3033.360000
1574.680000 2978.070000
1687.250000 2924.770000
+KVIDZALine
ID:Z=24 A=50
24	50
18
0.000000 4232.422800
134.880120 4145.212800
239.654160 4079.646000
331.074000 4018.842000
421.450560 3956.558400
496.132560 3904.804800
572.080320 3854.962800
673.990200 3793.370400
775.788840 3731.842800
873.564480 3672.324000
971.231040 3612.362400
1092.776400 3539.203200
1214.352000 3468.981600
1335.927600 3402.345600
1457.503200 3337.988400
1579.078800 3276.028800
1700.654400 3216.315600
1822.230000 3158.751600
!
++KVIDZAFromZGrid
<VARX> Q2Amplitude
<VARY> QH1Amplitude
<PARAMETER> IDTelescopes=ID_SI1_SI2_43
<PARAMETER> Runlist=1261-3496
<PARAMETER> PIDRANGE=1-200
<PARAMETER> PIDRANGE1=1:0.945000,0.996795,1.028278|2:1.030278,1.104818,1.149261|3:1.151261,1.184013,1.253232
<PARAMETER> PIDRANGE2=3:1.802040,1.865202,1.877667|4:1.879667,2.003255,2.071778|6:2.073778,2.213990,2.265000
<PARAMETER> PIDRANGE3=6:2.825000,2.876374,2.922462|7:2.924462,3.003622,3.061500|8:3.063500,3.115230,3.163091|9:3.165091,3.216031,3.261967
<PARAMETER> PIDRANGE4=7:3.649534,3.725000,3.792571|9:3.917759,4.003393,4.061500|10:4.063500,4.124123,4.189806|11:4.201269,4.228061,4.282750|12:4.284750,4.334722,4.378886
<PARAMETER> PIDRANGE5=10:4.815000,4.865880,4.915000|11:4.917000,5.003401,5.045818|12:5.047818,5.117156,5.175250|13:5.177250,5.234855,5.295000
<PARAMETER> PIDRANGE6=12:5.738222,5.864831,5.916500|13:5.918500,6.003873,6.047600|14:6.049600,6.125740,6.191500|15:6.193500,6.245946,6.287077|16:6.289077,6.356429,6.414802
<PARAMETER> PIDRANGE7=14:6.779444,6.854394,6.908118|15:6.910118,6.995227,7.071143|16:7.073143,7.144440,7.195429|17:7.197429,7.283953,7.351500|18:7.353500,7.434286,7.482050
<PARAMETER> PIDRANGE8=15:7.776387,7.855556,7.891000|16:7.893000,8.004022,8.062571|17:8.064571,8.134387,8.187846|18:8.189846,8.244972,8.296500|19:8.298500,8.354159,8.402750|20:8.404750,8.455000,8.505000
<PARAMETER> PIDRANGE9=18:8.769333,8.874839,8.932333|19:8.934333,8.996245,9.059714|20:9.061714,9.115733,9.167226|21:9.169226,9.225737,9.278444|22:9.280444,9.325933,9.401482
<PARAMETER> PIDRANGE10=20:9.670931,9.735618,9.793286|21:9.795286,9.865750,9.925765|22:9.927765,9.995769,10.070944|23:10.072944,10.135055,10.200500|24:10.202500,10.275263,10.350667
<PARAMETER> PIDRANGE11=22:10.798548,10.864417,10.916963|23:10.918963,10.995788,11.059574|24:11.061574,11.125855,11.187636|25:11.189636,11.244939,11.307889|26:11.309889,11.354631,11.411500|27:11.413500,11.445460,11.520679
<PARAMETER> PIDRANGE12=24:11.695000,11.755353,11.801353|25:11.803353,11.884340,11.932621|26:11.934621,12.004346,12.066340|27:12.068340,12.125105,12.187448|28:12.189448,12.245180,12.307846|29:12.309846,12.365952,12.423208
<PARAMETER> PIDRANGE13=26:12.675000,12.744510,12.780500|27:12.782500,12.865733,12.928444|28:12.930444,13.004502,13.062250|29:13.064250,13.125510,13.200154|30:13.202154,13.254747,13.312824|31:13.314824,13.365039,13.435000
<PARAMETER> PIDRANGE14=28:13.658704,13.745069,13.790724|29:13.792724,13.875292,13.929342|30:13.931342,14.004440,14.060050|31:14.062050,14.115259,14.178762|32:14.180762,14.234150,14.289472|33:14.291472,14.344363,14.385667
<PARAMETER> PIDRANGE15=30:14.594185,14.655548,14.676963|31:14.678963,14.764975,14.817911|32:14.819911,14.884775,14.938858|33:14.940858,14.995370,15.065358|34:15.067358,15.115180,15.188500|35:15.190500,15.235227,15.312148
<PARAMETER> PIDRANGE16=32:15.572788,15.615376,15.664500|33:15.666500,15.755039,15.809064|34:15.811064,15.884732,15.938946|35:15.940946,15.995557,16.058848|36:16.060848,16.115044,16.177805|37:16.179805,16.224901,16.287556|38:16.289556,16.334310,16.385000
<PARAMETER> PIDRANGE17=35:16.582286,16.674582,16.709378|36:16.711378,16.784583,16.828823|37:16.830823,16.894627,16.949592|38:16.951592,17.004639,17.066376|39:17.068376,17.115179,17.189366|40:17.191366,17.225638,17.300087|41:17.302087,17.354835,17.407160
<PARAMETER> PIDRANGE18=37:17.566674,17.635057,17.668242|38:17.670242,17.755117,17.810056|39:17.812056,17.884782,17.939154|40:17.941154,17.995473,18.060583|41:18.062583,18.115076,18.179830|42:18.181830,18.234978,18.300029|43:18.302029,18.335577,18.419213|44:18.421213,18.455301,18.511643
<PARAMETER> PIDRANGE19=39:18.571588,18.645082,18.672298|40:18.674298,18.765091,18.810121|41:18.812121,18.884905,18.938485|42:18.940485,19.004466,19.057322|43:19.059322,19.114502,19.168398|44:19.170398,19.215034,19.270369|45:19.272369,19.324335,19.380821|46:19.382821,19.414768,19.472115
<PARAMETER> PIDRANGE20=42:19.578647,19.665261,19.707344|43:19.709344,19.775096,19.820355|44:19.822355,19.884833,19.941363|45:19.943363,19.995279,20.059875|46:20.061875,20.114967,20.189124|47:20.191124,20.254818,20.300028|48:20.302028,20.384846,20.476400
<PARAMETER> PIDRANGE21=44:20.676280,20.764898,20.777854|45:20.779854,20.884853,20.928926|46:20.930926,21.004890,21.061861|47:21.063861,21.124986,21.199869|48:21.201869,21.244904,21.326576|49:21.328576,21.364972,21.455739
<PARAMETER> PIDRANGE22=47:21.654883,21.774957,21.791037|48:21.793037,21.875047,21.928728|49:21.930728,21.995313,22.078435|50:22.080435,22.125091,22.217529|51:22.219529,22.254779,22.351811
<PARAMETER> PIDRANGE23=48:22.644185,23.004540,23.412945
OnlyZId
+KVIDZALine
ID:Z=1 A=1
1	1
150
0.000000 23.560400
2.245790 21.708800
5.666510 19.117900
8.846920 17.074200
16.066500 13.539100
21.646300 11.740300
28.714600 9.969180
35.812900 8.684850
42.911100 7.693310
50.009400 6.903170
57.107700 6.260220
64.205900 5.726830
71.304200 5.277200
78.402500 4.893030
85.500700 4.561000
92.599000 4.271170
99.697200 4.015970
106.795000 3.789550
113.894000 3.587290
120.992000 3.405540
128.090000 3.241310
135.189000 3.092190
142.287000 2.956190
149.385000 2.831650
156.483000 2.717180
163.582000 2.611600
170.680000 2.513920
177.778000 2.423290
184.876000 2.338960
191.975000 2.260300
199.073000 2.186770
206.171000 2.117860
213.269000 2.053170
220.368000 1.992310
227.466000 1.934960
234.564000 1.880810
241.662000 1.829610
248.761000 1.781130
255.859000 1.735150
262.957000 1.691480
270.055000 1.649960
277.154000 1.610430
284.252000 1.572750
291.350000 1.536790
298.449000 1.502440
305.547000 1.469590
312.645000 1.438140
319.743000 1.408010
326.842000 1.379120
333.940000 1.351400
341.038000 1.324760
348.136000 1.299150
355.235000 1.274520
362.333000 1.250800
369.431000 1.227950
376.529000 1.205920
383.628000 1.184660
390.726000 1.164150
397.824000 1.144330
404.922000 1.125170
412.021000 1.106650
419.119000 1.088720
426.217000 1.071370
433.315000 1.054560
440.414000 1.038270
447.512000 1.022470
454.610000 1.007150
461.709000 0.992283
468.807000 0.977847
475.905000 0.963825
483.003000 0.950199
490.102000 0.936954
497.200000 0.924072
504.298000 0.911540
511.396000 0.899428
518.495000 0.887587
525.593000 0.875887
532.691000 0.864330
539.789000 0.852917
546.888000 0.841766
553.986000 0.830980
561.084000 0.820468
568.182000 0.810218
575.281000 0.800220
582.379000 0.790467
589.477000 0.780949
596.575000 0.771657
603.674000 0.762583
610.772000 0.753720
617.870000 0.745062
624.969000 0.736599
632.067000 0.728327
639.165000 0.720239
646.263000 0.712328
653.362000 0.704589
660.460000 0.697016
667.558000 0.689605
674.656000 0.682349
681.755000 0.675245
688.853000 0.668287
695.951000 0.661471
703.049000 0.654792
710.148000 0.648247
717.246000 0.641832
724.344000 0.635542
731.442000 0.629375
738.541000 0.623326
745.639000 0.617392
752.737000 0.611570
759.835000 0.605857
766.934000 0.600249
774.032000 0.594745
781.130000 0.589340
788.229000 0.584033
795.327000 0.578820
802.425000 0.573700
809.523000 0.568670
816.622000 0.563727
823.720000 0.558869
830.818000 0.554094
837.916000 0.549400
845.015000 0.544785
852.113000 0.540247
859.211000 0.535784
866.309000 0.531394
873.408000 0.527075
880.506000 0.522826
887.604000 0.518645
894.702000 0.514530
901.801000 0.510480
908.899000 0.506493
915.997000 0.502569
923.095000 0.498704
930.194000 0.494898
937.292000 0.491150
944.390000 0.487459
951.489000 0.483822
958.587000 0.480240
965.685000 0.476710
972.783000 0.473231
979.882000 0.469803
986.980000 0.466424
994.078000 0.463094
1001.180000 0.459810
1008.270000 0.456573
1015.370000 0.453382
1022.470000 0.450234
1029.570000 0.447130
1036.670000 0.444068
1043.770000 0.441048
+KVIDZALine
ID:Z=2 A=4
2	4
67
0.000000 91.952000
2.212710 90.167700
5.836150 87.245700
10.881100 83.411000
15.902300 79.756500
29.699200 70.813700
43.131800 63.461900
56.605900 57.388800
70.818700 51.956800
81.846500 48.425200
100.092000 43.511700
118.200000 39.411600
137.081000 36.445900
155.962000 33.350200
174.842000 30.900700
193.723000 28.786400
212.604000 26.942900
231.485000 25.321300
250.366000 23.883900
269.246000 22.600800
288.127000 21.448600
307.008000 20.408200
325.889000 19.464000
344.770000 18.603400
363.650000 17.815600
382.531000 17.091800
401.412000 16.424600
420.293000 15.807500
439.174000 15.235000
458.054000 14.702600
476.935000 14.206200
495.816000 13.742200
514.697000 13.307500
533.578000 12.899500
552.458000 12.515700
571.339000 12.154200
590.220000 11.812900
609.101000 11.490300
627.982000 11.184800
646.862000 10.895100
665.743000 10.620000
684.624000 10.358500
703.505000 10.109600
722.386000 9.872370
741.266000 9.646000
760.147000 9.429790
779.028000 9.223050
797.909000 9.025180
816.790000 8.835630
835.670000 8.653870
854.551000 8.479440
873.432000 8.311910
892.313000 8.150860
911.194000 7.995940
930.074000 7.846800
948.955000 7.703110
967.836000 7.564600
986.717000 7.430980
1005.600000 7.302000
1024.480000 7.177420
1043.360000 7.057020
1062.240000 6.940590
1081.120000 6.827940
1100.000000 6.718890
1118.880000 6.613270
1137.760000 6.510910
1156.640000 6.411680
+KVIDZALine
ID:Z=3 A=7
3	7
47
0.000000 188.430000
2.732420 186.062000
7.973450 181.519000
20.867700 170.820000
42.872700 154.861000
58.313000 144.868000
80.757400 132.273000
106.081000 120.152000
130.094000 110.184000
155.479000 101.386000
181.255000 93.661400
201.810000 88.449700
225.265000 82.926300
243.060000 79.007500
274.575000 73.226900
306.082000 68.156600
337.589000 63.741700
369.096000 59.864000
400.604000 56.431000
432.111000 53.370500
463.618000 50.624800
495.125000 48.147800
526.632000 45.901900
558.139000 43.856200
589.646000 41.985000
621.154000 40.267000
652.661000 38.684200
684.168000 37.221700
715.675000 35.869100
747.182000 34.604400
778.698000 33.429100
810.213000 32.330800
841.729000 31.302200
873.245000 30.337100
904.760000 29.429700
936.276000 28.575000
967.792000 27.768500
999.308000 27.006400
1030.820000 26.284900
1062.340000 25.601000
1093.850000 24.951800
1125.370000 24.334600
1156.890000 23.747300
1188.400000 23.187700
1219.920000 22.653800
1251.430000 22.144000
1282.950000 21.656600
+KVIDZALine
ID:Z=4 A=9
4	9
52
0.000000 291.007000
18.552500 276.076000
32.270300 265.432000
55.500300 248.215000
78.555000 232.418000
108.599000 214.142000
138.171000 198.486000
168.444000 184.516000
198.389000 172.166000
223.531000 162.940000
248.158000 154.721000
277.148000 146.124000
306.148000 138.533000
328.836000 132.876000
351.443000 127.499000
380.627000 121.098000
409.812000 115.737000
438.996000 110.647000
468.180000 105.985000
497.364000 101.701000
526.548000 97.749700
555.732000 94.093800
584.916000 90.701500
614.100000 87.545400
643.285000 84.601400
672.469000 81.849100
701.653000 79.270200
730.837000 76.848800
760.021000 74.571000
789.205000 72.424300
818.389000 70.397700
847.573000 68.481500
876.758000 66.666900
905.942000 64.945900
935.126000 63.311600
964.310000 61.757500
993.494000 60.277900
1022.680000 58.867500
1051.860000 57.521600
1081.050000 56.235800
1110.230000 55.006300
1139.410000 53.829400
1168.600000 52.701800
1197.780000 51.620500
1226.970000 50.582600
1256.150000 49.585700
1285.340000 48.627300
1314.520000 47.705300
1343.700000 46.817500
1372.890000 45.962200
1402.070000 45.137600
1431.260000 44.342100
+KVIDZALine
ID:Z=5 A=11
5	11
38
0.000000 408.726000
38.019600 378.512000
71.596200 353.338000
96.813100 335.768000
122.292000 319.273000
148.644000 303.475000
176.025000 288.329000
215.501000 268.722000
256.253000 250.876000
299.286000 234.169000
342.564000 219.354000
383.746000 207.001000
424.973000 195.954000
474.954000 183.593000
525.474000 171.803000
570.994000 162.357000
616.515000 154.722000
662.035000 147.396000
707.555000 140.732000
753.076000 134.644000
798.596000 129.061000
844.117000 123.923000
889.637000 119.178000
935.157000 114.784000
980.678000 110.701000
1026.200000 106.899000
1071.720000 103.350000
1117.240000 100.029000
1162.760000 96.914300
1208.280000 93.987900
1253.800000 91.233100
1299.320000 88.635200
1344.840000 86.181100
1390.360000 83.859300
1435.880000 81.659200
1481.400000 79.571700
1526.920000 77.588300
1572.440000 75.701300
+KVIDZALine
ID:Z=6 A=12
6	12
19
0.000000 538.559000
53.353700 495.505000
136.475000 437.036000
209.652000 392.912000
293.052000 351.887000
390.837000 311.415000
488.759000 278.554000
615.115000 245.094000
731.440000 219.679000
847.764000 200.566000
964.089000 183.947000
1080.410000 169.871000
1196.740000 157.796000
1313.060000 147.324000
1429.390000 138.156000
1545.710000 130.061000
1662.040000 122.863000
1778.360000 116.420000
1894.690000 110.618000
+KVIDZALine
ID:Z=7 A=14
7	14
22
0.000000 679.004000
68.201700 626.034000
128.450000 582.475000
191.475000 540.910000
260.177000 500.983000
334.472000 461.818000
407.673000 428.207000
493.454000 394.747000
574.031000 367.339000
657.082000 342.312000
769.472000 313.760000
881.066000 288.075000
992.661000 268.105000
1104.250000 250.126000
1215.850000 234.408000
1327.440000 220.548000
1439.040000 208.236000
1550.630000 197.226000
1662.230000 187.321000
1773.820000 178.364000
1885.410000 170.224000
1997.010000 162.795000
+KVIDZALine
ID:Z=8 A=16
8	16
27
0.000000 810.922000
72.577800 755.228000
134.570000 710.070000
199.792000 665.275000
288.519000 609.950000
387.458000 556.578000
486.398000 511.567000
564.838000 481.424000
665.191000 446.066000
768.726000 413.232000
866.323000 386.678000
963.549000 363.251000
1045.230000 346.381000
