# Runlist.csv file written by KVINDRADB5::WriteRunListFile on Thu Jun 11 11:24:50 2009
Version=10
6004 | Events=119691 | Faraday 1=33794 | Buffers=12108 | Gene DIRECT=3410361 | Gene MARQ=1436884 | Gene TM=875538 | Trigger multiplicity=1 | Dead time (%)=44.365250 | Length (min.)=47.000000 | Comments=Run Automate  Si | Start Date=03/04/2001 05:43:00 | 
6005 | Events=240432 | Faraday 1=42580 | Buffers=5808 | Gene DIRECT=4400037 | Gene MARQ=2424019 | Gene TM=875538 | Trigger multiplicity=1 | Dead time (%)=44.308201 | Length (min.)=89.000000 | Comments=Run Automate  Chio | Start Date=03/04/2001 06:30:00 | 
6006 | Events=783459 | Faraday 1=870271 | Buffers=5797 | Gene DIRECT=5981743 | Gene MARQ=3366087 | Gene TM=1108366 | Trigger multiplicity=1 | Dead time (%)=42.374302 | Length (min.)=5.000000 | Comments=seuil Si 5.8 augmenté | Start Date=03/04/2001 10:15:00 | Logbook=c12p54 | 
6007 | Events=1606811 | Faraday 1=876406 | Buffers=12117 | Gene DIRECT=6130412 | Gene MARQ=3375582 | Gene TM=1214468 | Trigger multiplicity=1 | Dead time (%)=44.085045 | Length (min.)=11.000000 | Comments=Gain 150 Mu comme les autres | Start Date=03/04/2001 10:23:00 | Logbook=C12P55 | 
6008 | Events=994460 | Faraday 1=879907 | Buffers=7286 | Gene DIRECT=6211811 | Gene MARQ=3378757 | Gene TM=1271312 | Trigger multiplicity=1 | Dead time (%)=44.874260 | Length (min.)=7.000000 | Start Date=03/04/2001 10:34:00 | 
6009 | Events=560792 | Faraday 1=885264 | Buffers=4100 | Gene DIRECT=6617847 | Gene MARQ=3394576 | Gene TM=1367004 | Trigger multiplicity=1 | Dead time (%)=42.410458 | Length (min.)=5.000000 | Comments=Tous les Gains standard INDRA+Entrée 2 du Gr 1 Trigger fermé | Start Date=03/04/2001 11:13:00 | 
6010 | Events=1398343 | Faraday 1=890423 | Buffers=12117 | Gene DIRECT=6759193 | Gene MARQ=3404057 | Gene TM=1419780 | Trigger multiplicity=1 | Dead time (%)=42.316616 | Length (min.)=12.000000 | Comments=Tous les détecteurs démasqués | Start Date=03/04/2001 11:18:00 | 
6011 | Events=1431908 | Faraday 1=895688 | Buffers=12117 | Gene DIRECT=6889091 | Gene MARQ=3410404 | Gene TM=1462232 | Trigger multiplicity=1 | Dead time (%)=42.034019 | Length (min.)=12.000000 | Start Date=03/04/2001 11:30:00 | 
6012 | Events=1328009 | Faraday 1=900583 | Buffers=11291 | Gene DIRECT=7008754 | Gene MARQ=3416721 | Gene TM=1501119 | Trigger multiplicity=1 | Dead time (%)=41.790234 | Length (min.)=10.000000 | Start Date=03/04/2001 11:42:00 | 
6013 | Events=148009 | Faraday 1=903017 | Buffers=1201 | Gene DIRECT=7067171 | Gene MARQ=3419895 | Gene TM=1549720 | Trigger multiplicity=1 | Dead time (%)=42.489792 | Length (min.)=2.000000 | Comments=Remise de la config masquée(Csi masqués sauf C10. Chios démasquées)-entrée 3 gr 1 otée du trigger | Start Date=03/04/2001 11:56:00 | 
6014 | Events=1241222 | Faraday 1=916256 | Buffers=12108 | Gene DIRECT=7467330 | Gene MARQ=3442055 | Gene TM=1585881 | Trigger multiplicity=1 | Dead time (%)=39.398079 | Length (min.)=35.000000 | Comments=Couronne 6-10 en déclenchement - 10 mn interruption HF | Start Date=03/04/2001 11:58:00 | 
6015 | Events=660775 | Faraday 1=923137 | Buffers=6539 | Gene DIRECT=7639079 | Gene MARQ=3451543 | Gene TM=1602481 | Trigger multiplicity=1 | Dead time (%)=38.267876 | Length (min.)=15.000000 | Start Date=03/04/2001 12:34:00 | 
6016 | Events=1216170 | Faraday 1=935753 | Buffers=12109 | Gene DIRECT=8070116 | Gene MARQ=3476885 | Gene TM=1656542 | Trigger multiplicity=1 | Dead time (%)=36.064854 | Length (min.)=36.000000 | Comments=Couronne 11 | Start Date=03/04/2001 12:51:00 | 
6017 | Events=1210606 | Faraday 1=947889 | Buffers=12108 | Gene DIRECT=8399090 | Gene MARQ=3495894 | Gene TM=1686287 | Trigger multiplicity=1 | Dead time (%)=34.391590 | Length (min.)=30.000000 | Comments=Couronne 11 | Start Date=03/04/2001 13:27:00 | 
6018 | Events=186015 | Faraday 1=949775 | Buffers=1802 | Gene DIRECT=8442591 | Gene MARQ=3497060 | Gene TM=1691843 | Trigger multiplicity=1 | Dead time (%)=34.209534 | Length (min.)=4.000000 | Comments=Couronne 11 | Start Date=03/04/2001 14:01:00 | 
6019 | Events=262184 | Faraday 1=1774 | Buffers=10837 | Gene DIRECT=115128 | Gene MARQ=7477 | Gene TM=41112 | Trigger multiplicity=3 | Dead time (%)=38.190079 | Length (min.)=9.000000 | Start Date=05/04/2001 02:12:00 | 
6020 | Events=243757 | Faraday 1=2026 | Buffers=12115 | Gene DIRECT=132263 | Gene MARQ=6321 | Gene TM=40385 | Trigger multiplicity=4 | Dead time (%)=32.066349 | Length (min.)=12.000000 | 
7719 | Events=1558324 | Faraday 1=1203 | Buffers=12056 | Gene DIRECT=74025 | Gene MARQ=0 | Gene TM=17967 | Trigger multiplicity=1 | Dead time (%)=24.271530 | Length (min.)=6.600000 | Comments=HT 12 kV | Start Date=20/04/2001 | Logbook=c. 13 p. 17 | 
7720 | Events=1354827 | Faraday 1=1177 | Buffers=12109 | Gene DIRECT=92641 | Gene MARQ=0 | Gene TM=21596 | Trigger multiplicity=1 | Dead time (%)=23.311493 | Length (min.)=8.000000 | 
7721 | Events=1372884 | Faraday 1=1034 | Buffers=12248 | Gene DIRECT=109239 | Gene MARQ=0 | Gene TM=24069 | Trigger multiplicity=1 | Dead time (%)=22.033340 | Length (min.)=10.000000 | 
7722 | Events=1376044 | Faraday 1=992 | Buffers=12111 | Gene DIRECT=99577 | Gene MARQ=0 | Gene TM=22424 | Trigger multiplicity=1 | Dead time (%)=22.519257 | Length (min.)=9.000000 | 
7723 | Events=25445 | Faraday 1=17 | Buffers=211 | Gene DIRECT=1749 | Gene MARQ=0 | Gene TM=633 | Trigger multiplicity=1 | Dead time (%)=36.192108 | Length (min.)=1.000000 | 
7724 | Events=916540 | Faraday 1=1755 | Buffers=12109 | Gene DIRECT=126422 | Gene MARQ=0 | Gene TM=24640 | Trigger multiplicity=2 | Dead time (%)=19.490278 | Length (min.)=11.000000 | 
7725 | Events=911093 | Faraday 1=1692 | Buffers=12109 | Gene DIRECT=123645 | Gene MARQ=6351 | Gene TM=24444 | Trigger multiplicity=2 | Dead time (%)=20.357954 | Length (min.)=11.000000 | 
7726 | Events=878576 | Faraday 1=1730 | Buffers=12109 | Gene DIRECT=127971 | Gene MARQ=9509 | Gene TM=24378 | Trigger multiplicity=2 | Dead time (%)=21.358730 | Length (min.)=12.000000 | 
7727 | Events=879731 | Faraday 1=1762 | Buffers=12111 | Gene DIRECT=126576 | Gene MARQ=6333 | Gene TM=24508 | Trigger multiplicity=2 | Dead time (%)=20.382059 | Length (min.)=11.000000 | 
7728 | Events=879837 | Faraday 1=1777 | Buffers=12108 | Gene DIRECT=129036 | Gene MARQ=6338 | Gene TM=24679 | Trigger multiplicity=2 | Dead time (%)=20.113613 | Length (min.)=12.000000 | 
7729 | Events=879980 | Faraday 1=1788 | Buffers=12110 | Gene DIRECT=130478 | Gene MARQ=6340 | Gene TM=24658 | Trigger multiplicity=2 | Dead time (%)=19.863379 | Length (min.)=11.000000 | 
7730 | Events=8510 | Faraday 1=28 | Buffers=119 | Gene DIRECT=1888 | Gene MARQ=0 | Gene TM=971 | Trigger multiplicity=2 | Dead time (%)=51.430084 | Comments=arret pour passer a m\equal3 | 
7731 | Events=623406 | Faraday 1=2633 | Buffers=12108 | Gene DIRECT=227831 | Gene MARQ=12655 | Gene TM=24613 | Trigger multiplicity=3 | Dead time (%)=11.438543 | Length (min.)=21.000000 | Comments=reduction intensite pendant run | Logbook=c.13 p.21 | 
7732 | Events=248263 | Faraday 1=1311 | Buffers=5252 | Gene DIRECT=173010 | Gene MARQ=9503 | Gene TM=10483 | Trigger multiplicity=3 | Dead time (%)=6.411346 | Length (min.)=15.000000 | Comments=disjonc. Ht crate 4 | 
7733 | Events=564446 | Faraday 1=2986 | Buffers=12109 | Gene DIRECT=445209 | Gene MARQ=23912 | Gene TM=23547 | Trigger multiplicity=3 | Dead time (%)=5.589169 | Length (min.)=40.000000 | 
7734 | Events=556379 | Faraday 1=2905 | Buffers=12108 | Gene DIRECT=483662 | Gene MARQ=28522 | Gene TM=23548 | Trigger multiplicity=3 | Dead time (%)=5.173793 | Length (min.)=43.000000 | 
7735 | Events=308784 | Faraday 1=1707 | Buffers=6715 | Gene DIRECT=215500 | Gene MARQ=12664 | Gene TM=12986 | Trigger multiplicity=3 | Dead time (%)=6.402216 | Length (min.)=19.000000 | 
7736 | Events=259030 | Faraday 1=1380 | Buffers=5560 | Gene DIRECT=163366 | Gene MARQ=9502 | Gene TM=11217 | Trigger multiplicity=3 | Dead time (%)=7.290205 | Length (min.)=15.000000 | Comments=arret pour augmenter l'intensite | 
7737 | Events=538590 | Faraday 1=2234 | Buffers=10495 | Gene DIRECT=193197 | Gene MARQ=12668 | Gene TM=21433 | Trigger multiplicity=3 | Dead time (%)=11.872331 | Length (min.)=17.000000 | Comments=intensite de 200 pA | 
7738 | Events=892627 | Faraday 1=1784 | Buffers=12109 | Gene DIRECT=153734 | Gene MARQ=9506 | Gene TM=25261 | Trigger multiplicity=2 | Dead time (%)=17.514629 | Length (min.)=14.000000 | Comments=multiplicite 2 | 
7739 | Events=891326 | Faraday 1=1818 | Buffers=12109 | Gene DIRECT=152064 | Gene MARQ=6337 | Gene TM=25088 | Trigger multiplicity=2 | Dead time (%)=17.215754 | Length (min.)=14.000000 | 
7740 | Events=865212 | Faraday 1=1870 | Buffers=12109 | Gene DIRECT=166072 | Gene MARQ=9505 | Gene TM=25471 | Trigger multiplicity=2 | Dead time (%)=16.268435 | Length (min.)=15.000000 | 
7741 | Events=869656 | Faraday 1=1784 | Buffers=12109 | Gene DIRECT=180087 | Gene MARQ=12681 | Gene TM=25390 | Trigger multiplicity=2 | Dead time (%)=15.166720 | Length (min.)=16.000000 | 
7742 | Events=884469 | Faraday 1=1743 | Buffers=12108 | Gene DIRECT=187132 | Gene MARQ=9510 | Gene TM=25944 | Trigger multiplicity=2 | Dead time (%)=14.606298 | Length (min.)=17.000000 | 
7743 | Events=898535 | Faraday 1=1644 | Buffers=12114 | Gene DIRECT=155212 | Gene MARQ=9507 | Gene TM=25068 | Trigger multiplicity=2 | Dead time (%)=17.204626 | Length (min.)=14.000000 | 
7744 | Events=604563 | Faraday 1=1149 | Buffers=8094 | Gene DIRECT=87298 | Gene MARQ=3160 | Gene TM=15985 | Trigger multiplicity=2 | Dead time (%)=18.998550 | Length (min.)=8.000000 | 
7745 | Events=307560 | Faraday 1=1081 | Buffers=4478 | Gene DIRECT=80376 | Gene MARQ=6338 | Gene TM=8902 | Trigger multiplicity=2 | Dead time (%)=12.023556 | Length (min.)=7.000000 | 
7746 | Events=839178 | Faraday 1=2971 | Buffers=12110 | Gene DIRECT=208014 | Gene MARQ=12682 | Gene TM=23972 | Trigger multiplicity=2 | Dead time (%)=12.272439 | Length (min.)=19.000000 | 
7747 | Events=840478 | Faraday 1=3066 | Buffers=12110 | Gene DIRECT=199536 | Gene MARQ=9511 | Gene TM=23947 | Trigger multiplicity=2 | Dead time (%)=12.602026 | Length (min.)=18.000000 | 
7748 | Events=833423 | Faraday 1=3066 | Buffers=12108 | Gene DIRECT=194817 | Gene MARQ=12672 | Gene TM=23737 | Trigger multiplicity=2 | Dead time (%)=13.031925 | Length (min.)=17.000000 | 
7749 | Events=836835 | Faraday 1=3108 | Buffers=12108 | Gene DIRECT=187208 | Gene MARQ=9509 | Gene TM=23925 | Trigger multiplicity=2 | Dead time (%)=13.463778 | Length (min.)=17.000000 | 
7750 | Events=839685 | Faraday 1=3118 | Buffers=12108 | Gene DIRECT=184210 | Gene MARQ=9506 | Gene TM=23775 | Trigger multiplicity=2 | Dead time (%)=13.608732 | Length (min.)=17.000000 | 
7751 | Events=828946 | Faraday 1=3131 | Buffers=12109 | Gene DIRECT=184532 | Gene MARQ=12675 | Gene TM=23524 | Trigger multiplicity=2 | Dead time (%)=13.688125 | Length (min.)=16.000000 | 
7752 | Events=820507 | Faraday 1=3222 | Buffers=12108 | Gene DIRECT=188481 | Gene MARQ=9504 | Gene TM=23817 | Trigger multiplicity=2 | Dead time (%)=13.307297 | Length (min.)=17.000000 | 
7753 | Events=776253 | Faraday 1=3369 | Buffers=12109 | Gene DIRECT=196567 | Gene MARQ=9505 | Gene TM=23934 | Trigger multiplicity=2 | Dead time (%)=12.794688 | Length (min.)=18.000000 | 
7754 | Events=781052 | Faraday 1=3321 | Buffers=12110 | Gene DIRECT=198760 | Gene MARQ=12685 | Gene TM=23530 | Trigger multiplicity=2 | Dead time (%)=12.645438 | Length (min.)=17.000000 | 
7755 | Events=816257 | Faraday 1=3337 | Buffers=12109 | Gene DIRECT=203586 | Gene MARQ=11966 | Gene TM=23977 | Trigger multiplicity=2 | Dead time (%)=12.512786 | Length (min.)=18.000000 | 
7756 | Events=837577 | Faraday 1=3124 | Buffers=12109 | Gene DIRECT=196624 | Gene MARQ=9794 | Gene TM=23850 | Trigger multiplicity=2 | Dead time (%)=12.765615 | Length (min.)=18.000000 | 
7757 | Events=819951 | Faraday 1=3125 | Buffers=12110 | Gene DIRECT=204341 | Gene MARQ=12673 | Gene TM=23738 | Trigger multiplicity=2 | Dead time (%)=12.384957 | Length (min.)=18.000000 | 
7758 | Events=792622 | Faraday 1=3250 | Buffers=12109 | Gene DIRECT=217250 | Gene MARQ=9509 | Gene TM=23898 | Trigger multiplicity=2 | Dead time (%)=11.503747 | Length (min.)=17.000000 | 
7759 | Events=820604 | Faraday 1=3153 | Buffers=12109 | Gene DIRECT=218158 | Gene MARQ=12350 | Gene TM=24255 | Trigger multiplicity=2 | Dead time (%)=11.785256 | Length (min.)=19.000000 | 
7760 | Events=836041 | Faraday 1=3042 | Buffers=12110 | Gene DIRECT=220021 | Gene MARQ=12671 | Gene TM=24113 | Trigger multiplicity=2 | Dead time (%)=11.629129 | Length (min.)=19.700001 | 
7761 | Events=630125 | Faraday 1=2416 | Buffers=9413 | Gene DIRECT=182353 | Gene MARQ=9508 | Gene TM=18523 | Trigger multiplicity=2 | Dead time (%)=10.716537 | Length (min.)=16.299999 | Comments=disjonction chassis #1 | 
7762 | Events=769374 | Faraday 1=3094 | Buffers=12108 | Gene DIRECT=319875 | Gene MARQ=16173 | Gene TM=24519 | Trigger multiplicity=2 | Dead time (%)=8.073375 | Length (min.)=28.500000 | 
7763 | Events=180627 | Faraday 1=667 | Buffers=2796 | Gene DIRECT=85621 | Gene MARQ=5223 | Gene TM=5498 | Trigger multiplicity=2 | Dead time (%)=6.838479 | Length (min.)=7.700000 | Comments=disjonction chassis #1 | 
7764 | Events=823320 | Faraday 1=3201 | Buffers=12109 | Gene DIRECT=205371 | Gene MARQ=9509 | Gene TM=24081 | Trigger multiplicity=2 | Dead time (%)=12.294881 | Length (min.)=18.299999 | 
7765 | Events=831393 | Faraday 1=3224 | Buffers=12110 | Gene DIRECT=185239 | Gene MARQ=9507 | Gene TM=23841 | Trigger multiplicity=2 | Dead time (%)=13.566681 | Length (min.)=16.500000 | 
7766 | Events=836446 | Faraday 1=3042 | Buffers=12109 | Gene DIRECT=229423 | Gene MARQ=15468 | Gene TM=24007 | Trigger multiplicity=2 | Dead time (%)=11.220584 | Length (min.)=20.500000 | 
7767 | Events=815269 | Faraday 1=3346 | Buffers=12111 | Gene DIRECT=188109 | Gene MARQ=9503 | Gene TM=23432 | Trigger multiplicity=2 | Dead time (%)=13.119380 | Length (min.)=16.799999 | 
7768 | Events=822968 | Faraday 1=3090 | Buffers=12109 | Gene DIRECT=283540 | Gene MARQ=15839 | Gene TM=23689 | Trigger multiplicity=2 | Dead time (%)=8.849051 | Length (min.)=15.300000 | 
7769 | Events=606315 | Faraday 1=2226 | Buffers=8131 | Gene DIRECT=130207 | Gene MARQ=6323 | Gene TM=15732 | Trigger multiplicity=2 | Dead time (%)=12.698977 | Length (min.)=11.700000 | Comments=disjonction HF | 
7770 | Events=840633 | Faraday 1=3255 | Buffers=12109 | Gene DIRECT=173543 | Gene MARQ=10594 | Gene TM=23557 | Trigger multiplicity=2 | Dead time (%)=14.456671 | Length (min.)=15.400000 | 
7771 | Events=847451 | Faraday 1=3259 | Buffers=12109 | Gene DIRECT=168684 | Gene MARQ=9503 | Gene TM=23387 | Trigger multiplicity=2 | Dead time (%)=14.692080 | Length (min.)=15.100000 | 
7772 | Events=825257 | Faraday 1=3362 | Buffers=12108 | Gene DIRECT=168575 | Gene MARQ=9501 | Gene TM=23608 | Trigger multiplicity=2 | Dead time (%)=14.840892 | Length (min.)=15.100000 | 
7773 | Events=830747 | Faraday 1=3337 | Buffers=12109 | Gene DIRECT=168478 | Gene MARQ=9502 | Gene TM=23207 | Trigger multiplicity=2 | Dead time (%)=14.597801 | Length (min.)=15.100000 | 
7774 | Events=835133 | Faraday 1=3311 | Buffers=12109 | Gene DIRECT=171473 | Gene MARQ=9502 | Gene TM=23186 | Trigger multiplicity=2 | Dead time (%)=14.314908 | Length (min.)=15.300000 | 
7775 | Events=844411 | Faraday 1=3210 | Buffers=12109 | Gene DIRECT=174946 | Gene MARQ=9503 | Gene TM=23463 | Trigger multiplicity=2 | Dead time (%)=14.181924 | Length (min.)=15.600000 | 
7776 | Events=813420 | Faraday 1=3340 | Buffers=12109 | Gene DIRECT=183905 | Gene MARQ=9502 | Gene TM=23584 | Trigger multiplicity=2 | Dead time (%)=13.522703 | Length (min.)=16.400000 | 
7777 | Events=846838 | Faraday 1=3166 | Buffers=12110 | Gene DIRECT=182680 | Gene MARQ=9506 | Gene TM=23859 | Trigger multiplicity=2 | Dead time (%)=13.777472 | Length (min.)=16.299999 | 
7778 | Events=832795 | Faraday 1=3145 | Buffers=12110 | Gene DIRECT=198203 | Gene MARQ=12684 | Gene TM=24017 | Trigger multiplicity=2 | Dead time (%)=12.945844 | Length (min.)=17.600000 | 
7779 | Events=844720 | Faraday 1=3108 | Buffers=12108 | Gene DIRECT=196273 | Gene MARQ=9501 | Gene TM=23833 | Trigger multiplicity=2 | Dead time (%)=12.760478 | Length (min.)=17.500000 | 
7780 | Events=832175 | Faraday 1=3106 | Buffers=12108 | Gene DIRECT=203252 | Gene MARQ=12670 | Gene TM=23677 | Trigger multiplicity=2 | Dead time (%)=12.423524 | Length (min.)=18.000000 | 
7781 | Events=66132 | Faraday 1=233 | Buffers=928 | Gene DIRECT=26214 | Gene MARQ=0 | Gene TM=2111 | Trigger multiplicity=2 | Dead time (%)=8.052949 | Length (min.)=2.500000 | Comments=arret sur disjonction HF CSS1 | 
7782 | Events=779270 | Faraday 1=3334 | Buffers=12109 | Gene DIRECT=213289 | Gene MARQ=12659 | Gene TM=23644 | Trigger multiplicity=2 | Dead time (%)=11.784878 | Length (min.)=19.000000 | 
7783 | Events=173152 | Faraday 1=752 | Buffers=2715 | Gene DIRECT=51389 | Gene MARQ=3179 | Gene TM=5519 | Trigger multiplicity=2 | Dead time (%)=11.447832 | Length (min.)=4.750000 | Comments=arret disjonction HT crqte 1 | 
7784 | Events=778928 | Faraday 1=3503 | Buffers=12030 | Gene DIRECT=173036 | Gene MARQ=10325 | Gene TM=23156 | Trigger multiplicity=2 | Dead time (%)=14.231367 | Length (min.)=15.500000 | 
7785 | Events=175259 | Faraday 1=960 | Buffers=2679 | Gene DIRECT=46919 | Gene MARQ=3179 | Gene TM=14566 | Trigger multiplicity=2 | Dead time (%)=33.301327 | Length (min.)=3.500000 | Comments=n'existe pas sur la dlt (A.C. 30 mai 01) | 
7786 | Events=834657 | Faraday 1=3349 | Buffers=12110 | Gene DIRECT=160033 | Gene MARQ=9503 | Gene TM=23603 | Trigger multiplicity=2 | Dead time (%)=15.679931 | Length (min.)=14.300000 | Start Date=21/04/2001 | 
7787 | Events=836482 | Faraday 1=3379 | Buffers=12110 | Gene DIRECT=159784 | Gene MARQ=9505 | Gene TM=23545 | Trigger multiplicity=2 | Dead time (%)=15.667525 | Length (min.)=16.299999 | 
7788 | Events=839435 | Faraday 1=3305 | Buffers=12066 | Gene DIRECT=161399 | Gene MARQ=9503 | Gene TM=23384 | Trigger multiplicity=2 | Dead time (%)=15.394744 | Length (min.)=14.400000 | Comments=fin des mesures a 13 A.Mev | 
7789 | Events=1175887 | Faraday 1=1758 | Buffers=12111 | Gene DIRECT=93010 | Gene MARQ=6333 | Gene TM=21161 | Trigger multiplicity=1 | Dead time (%)=24.413628 | Length (min.)=8.000000 | Comments=Debut mesure à 15 A.MeV | Start Date=21/04/2001 | 
7790 | Events=1184584 | Faraday 1=1816 | Buffers=12114 | Gene DIRECT=90041 | Gene MARQ=3174 | Gene TM=21430 | Trigger multiplicity=1 | Dead time (%)=24.669897 | Length (min.)=8.000000 | 
7791 | Events=1173345 | Faraday 1=1845 | Buffers=12110 | Gene DIRECT=90475 | Gene MARQ=6336 | Gene TM=20940 | Trigger multiplicity=1 | Dead time (%)=24.887388 | Length (min.)=8.000000 | 
7792 | Events=1183585 | Faraday 1=1841 | Buffers=12113 | Gene DIRECT=88774 | Gene MARQ=3170 | Gene TM=21200 | Trigger multiplicity=1 | Dead time (%)=24.765198 | Length (min.)=8.000000 | 
7793 | Events=1152503 | Faraday 1=1795 | Buffers=11889 | Gene DIRECT=93512 | Gene MARQ=6339 | Gene TM=20507 | Trigger multiplicity=1 | Dead time (%)=23.524487 | Length (min.)=7.000000 | 
7794 | Events=783655 | Faraday 1=2679 | Buffers=12108 | Gene DIRECT=118087 | Gene MARQ=6342 | Gene TM=22604 | Trigger multiplicity=2 | Dead time (%)=20.228199 | Length (min.)=10.500000 | Comments=Pasage en multiplicite 2 | 
7795 | Events=778078 | Faraday 1=2691 | Buffers=12113 | Gene DIRECT=137176 | Gene MARQ=9503 | Gene TM=23018 | Trigger multiplicity=2 | Dead time (%)=18.028872 | Length (min.)=12.200000 | 
7796 | Events=753074 | Faraday 1=2726 | Buffers=12110 | Gene DIRECT=143588 | Gene MARQ=6324 | Gene TM=22907 | Trigger multiplicity=2 | Dead time (%)=16.688280 | Length (min.)=12.000000 | 
7797 | Events=751651 | Faraday 1=2668 | Buffers=12112 | Gene DIRECT=150753 | Gene MARQ=9500 | Gene TM=23064 | Trigger multiplicity=2 | Dead time (%)=16.328148 | Length (min.)=14.000000 | 
7798 | Events=761680 | Faraday 1=2624 | Buffers=12113 | Gene DIRECT=148159 | Gene MARQ=9505 | Gene TM=22773 | Trigger multiplicity=2 | Dead time (%)=16.424337 | Length (min.)=13.000000 | 
7799 | Events=772456 | Faraday 1=2615 | Buffers=12111 | Gene DIRECT=145723 | Gene MARQ=6348 | Gene TM=23253 | Trigger multiplicity=2 | Dead time (%)=16.683767 | Length (min.)=13.000000 | 
7800 | Events=773819 | Faraday 1=2597 | Buffers=12112 | Gene DIRECT=152949 | Gene MARQ=9502 | Gene TM=23120 | Trigger multiplicity=2 | Dead time (%)=16.117451 | Length (min.)=14.000000 | 
7801 | Events=783628 | Faraday 1=2645 | Buffers=12111 | Gene DIRECT=142065 | Gene MARQ=6335 | Gene TM=23098 | Trigger multiplicity=2 | Dead time (%)=17.017609 | Length (min.)=13.000000 | 
7802 | Events=356413 | Faraday 1=629 | Buffers=4762 | Gene DIRECT=37224 | Gene MARQ=3168 | Gene TM=8411 | Trigger multiplicity=2 | Dead time (%)=24.697557 | Length (min.)=3.000000 | Comments=Disjonction chassis 8 | 
7803 | Events=781511 | Faraday 1=2664 | Buffers=12109 | Gene DIRECT=143391 | Gene MARQ=9316 | Gene TM=23107 | Trigger multiplicity=2 | Dead time (%)=17.234385 | Length (min.)=13.000000 | 
7804 | Events=778207 | Faraday 1=2650 | Buffers=12111 | Gene DIRECT=142804 | Gene MARQ=9511 | Gene TM=23079 | Trigger multiplicity=2 | Dead time (%)=17.314487 | Length (min.)=13.000000 | 
7805 | Events=783861 | Faraday 1=2595 | Buffers=12109 | Gene DIRECT=144471 | Gene MARQ=6337 | Gene TM=23481 | Trigger multiplicity=2 | Dead time (%)=16.998711 | Length (min.)=13.000000 | 
7806 | Events=774305 | Faraday 1=2558 | Buffers=12110 | Gene DIRECT=151480 | Gene MARQ=9509 | Gene TM=23070 | Trigger multiplicity=2 | Dead time (%)=16.249798 | Length (min.)=13.000000 | 
7807 | Events=778390 | Faraday 1=2701 | Buffers=12110 | Gene DIRECT=135855 | Gene MARQ=6333 | Gene TM=22942 | Trigger multiplicity=2 | Dead time (%)=17.712820 | Length (min.)=12.000000 | 
7808 | Events=773808 | Faraday 1=2671 | Buffers=12109 | Gene DIRECT=142927 | Gene MARQ=9508 | Gene TM=23068 | Trigger multiplicity=2 | Dead time (%)=17.289892 | Length (min.)=13.000000 | 
7809 | Events=781614 | Faraday 1=2657 | Buffers=12109 | Gene DIRECT=142009 | Gene MARQ=6349 | Gene TM=23133 | Trigger multiplicity=2 | Dead time (%)=17.052189 | Length (min.)=13.000000 | 
7810 | Events=775233 | Faraday 1=2600 | Buffers=12112 | Gene DIRECT=147975 | Gene MARQ=9508 | Gene TM=23090 | Trigger multiplicity=2 | Dead time (%)=16.675453 | Length (min.)=13.000000 | 
7811 | Events=777644 | Faraday 1=2563 | Buffers=12110 | Gene DIRECT=159607 | Gene MARQ=9509 | Gene TM=23378 | Trigger multiplicity=2 | Dead time (%)=15.575157 | Length (min.)=14.000000 | 
7812 | Events=776088 | Faraday 1=2509 | Buffers=12108 | Gene DIRECT=160685 | Gene MARQ=9509 | Gene TM=23601 | Trigger multiplicity=2 | Dead time (%)=15.611605 | Length (min.)=15.000000 | 
7813 | Events=783858 | Faraday 1=2460 | Buffers=12109 | Gene DIRECT=169375 | Gene MARQ=9396 | Gene TM=23454 | Trigger multiplicity=2 | Dead time (%)=14.660674 | Length (min.)=15.000000 | 
7814 | Events=783047 | Faraday 1=2391 | Buffers=12107 | Gene DIRECT=185582 | Gene MARQ=9510 | Gene TM=23463 | Trigger multiplicity=2 | Dead time (%)=13.325799 | Length (min.)=17.000000 | 
7815 | Events=776351 | Faraday 1=2310 | Buffers=12110 | Gene DIRECT=209678 | Gene MARQ=12670 | Gene TM=23985 | Trigger multiplicity=2 | Dead time (%)=12.174632 | Length (min.)=19.000000 | 
7816 | Events=789250 | Faraday 1=2456 | Buffers=12109 | Gene DIRECT=153838 | Gene MARQ=6347 | Gene TM=23728 | Trigger multiplicity=2 | Dead time (%)=16.087761 | Length (min.)=14.000000 | 
7817 | Events=785100 | Faraday 1=2386 | Buffers=12111 | Gene DIRECT=166463 | Gene MARQ=9509 | Gene TM=23882 | Trigger multiplicity=2 | Dead time (%)=15.215923 | Length (min.)=15.000000 | 
7818 | Events=786275 | Faraday 1=2371 | Buffers=12109 | Gene DIRECT=165308 | Gene MARQ=9509 | Gene TM=23432 | Trigger multiplicity=2 | Dead time (%)=15.039891 | Length (min.)=15.000000 | 
7819 | Events=783948 | Faraday 1=2370 | Buffers=12109 | Gene DIRECT=167317 | Gene MARQ=9508 | Gene TM=23771 | Trigger multiplicity=2 | Dead time (%)=15.063146 | Length (min.)=15.000000 | 
7820 | Events=789217 | Faraday 1=2292 | Buffers=12109 | Gene DIRECT=181112 | Gene MARQ=9508 | Gene TM=23777 | Trigger multiplicity=2 | Dead time (%)=13.855738 | Length (min.)=16.000000 | 
7821 | Events=791790 | Faraday 1=2246 | Buffers=12109 | Gene DIRECT=176091 | Gene MARQ=9508 | Gene TM=23887 | Trigger multiplicity=2 | Dead time (%)=14.339398 | Length (min.)=16.000000 | 
