# Runlist.csv file written by KVINDRADB::WriteRunListFile on Tue Dec  7 10:55:16 2010
Version=10
2 | Buffers=8067 | Events=32247 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=35976 | Gene TM=0 | Gene MARQ=35976 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Length (min.)=48.660367 | Size (MB)=126.046900 | Dead time (%)=0.000000 | Start Date=12-NOV-2010 09:31:29.00 | End Date=12-NOV-2010 10:20:19.00 | Comments=Piedestaux ChIo/Si sans HT | 
375 | Buffers=6306 | Events=530463 | Faraday 1=8 | PRG23=118012 | DEC=1100325 | FC=530098 | OK=530098 | FT=530098 | AVL=0 | OCD=530098 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=223512 | Gene TM=22543 | Gene MARQ=0 | OA=530098 | RAZ=530098 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.074733 | Size (MB)=98.531250 | Dead time (%)=10.085812 | Start Date=28-NOV-2010 13:59:26.00 | End Date=28-NOV-2010 14:19:29.00 | 
376 | Buffers=6308 | Events=569855 | Faraday 1=1 | PRG23=17441 | DEC=1634839 | FC=565583 | OK=565582 | FT=565582 | AVL=0 | OCD=565582 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=29256 | Gene TM=16922 | Gene MARQ=0 | OA=565582 | RAZ=565582 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=2.716978 | Size (MB)=98.562500 | Dead time (%)=57.841125 | Start Date=28-NOV-2010 14:19:29.00 | End Date=28-NOV-2010 14:22:20.00 | 
377 | Buffers=6307 | Events=570207 | Faraday 1=1 | PRG23=16711 | DEC=1706123 | FC=564276 | OK=564276 | FT=564276 | AVL=0 | OCD=564276 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=28485 | Gene TM=16728 | Gene MARQ=0 | OA=564276 | RAZ=564276 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=2.617940 | Size (MB)=98.546880 | Dead time (%)=58.725647 | Start Date=28-NOV-2010 14:22:20.00 | End Date=28-NOV-2010 14:25:09.00 | 
378 | Buffers=38 | Events=2446 | Faraday 1=33 | PRG23=565298 | DEC=521 | FC=2 | OK=2 | FT=2 | AVL=0 | OCD=2 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=697362 | Gene TM=491 | Gene MARQ=0 | OA=2 | RAZ=3 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=62.601100 | Size (MB)=0.593750 | Dead time (%)=0.070408 | Start Date=28-NOV-2010 14:25:09.00 | End Date=28-NOV-2010 15:27:27.00 | 
379 | Buffers=6306 | Events=570238 | Faraday 1=1 | PRG23=25750 | DEC=1751683 | FC=573113 | OK=573113 | FT=573113 | AVL=0 | OCD=573113 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=28681 | Gene TM=16306 | Gene MARQ=0 | OA=573113 | RAZ=573113 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=2.526988 | Size (MB)=98.531250 | Dead time (%)=56.852970 | Start Date=28-NOV-2010 15:28:14.00 | End Date=28-NOV-2010 15:30:29.00 | 
380 | Buffers=6309 | Events=569778 | Faraday 1=0 | PRG23=24292 | DEC=1796433 | FC=571010 | OK=571010 | FT=571010 | AVL=0 | OCD=571010 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=28899 | Gene TM=16590 | Gene MARQ=0 | OA=571010 | RAZ=571010 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=2.665878 | Size (MB)=98.578120 | Dead time (%)=57.406830 | Start Date=28-NOV-2010 15:30:30.00 | End Date=28-NOV-2010 15:33:19.00 | 
381 | Buffers=6307 | Events=570172 | Faraday 1=1 | PRG23=21888 | DEC=1933135 | FC=564451 | OK=564451 | FT=564451 | AVL=0 | OCD=564451 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=27389 | Gene TM=15574 | Gene MARQ=0 | OA=564451 | RAZ=564451 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=2.521200 | Size (MB)=98.546880 | Dead time (%)=56.862244 | Start Date=28-NOV-2010 15:33:20.00 | End Date=28-NOV-2010 15:36:05.00 | 
382 | Buffers=6307 | Events=514396 | Faraday 1=7 | PRG23=265333 | DEC=865486 | FC=512622 | OK=512622 | FT=512622 | AVL=0 | OCD=512622 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=303753 | Gene TM=24666 | Gene MARQ=60 | OA=512622 | RAZ=512623 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=27.234050 | Size (MB)=98.546880 | Dead time (%)=8.122018 | Start Date=28-NOV-2010 15:36:05.00 | End Date=28-NOV-2010 16:03:12.00 | 
383 | Buffers=6309 | Events=507844 | Faraday 1=0 | PRG23=300333 | DEC=645949 | FC=508147 | OK=508147 | FT=508147 | AVL=0 | OCD=508147 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=343801 | Gene TM=25894 | Gene MARQ=0 | OA=508147 | RAZ=508148 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=30.792950 | Size (MB)=98.578120 | Dead time (%)=7.531682 | Start Date=28-NOV-2010 16:03:14.00 | End Date=28-NOV-2010 16:34:07.00 | 
384 | Buffers=6305 | Events=505981 | Faraday 1=0 | PRG23=306956 | DEC=644151 | FC=506305 | OK=506305 | FT=506305 | AVL=0 | OCD=506305 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=346258 | Gene TM=25631 | Gene MARQ=0 | OA=506305 | RAZ=506305 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=31.025150 | Size (MB)=98.515620 | Dead time (%)=7.402284 | Start Date=28-NOV-2010 16:34:09.00 | End Date=28-NOV-2010 17:05:10.00 | 
385 | Buffers=6309 | Events=506494 | Faraday 1=0 | PRG23=303955 | DEC=642267 | FC=506785 | OK=506785 | FT=506785 | AVL=0 | OCD=506785 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=346614 | Gene TM=25997 | Gene MARQ=0 | OA=506785 | RAZ=506786 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=31.048550 | Size (MB)=98.578120 | Dead time (%)=7.500274 | Start Date=28-NOV-2010 17:05:11.00 | End Date=28-NOV-2010 17:36:12.00 | 
386 | Buffers=6313 | Events=506658 | Faraday 1=0 | PRG23=303009 | DEC=641048 | FC=506956 | OK=506956 | FT=506956 | AVL=0 | OCD=506956 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=347986 | Gene TM=26216 | Gene MARQ=0 | OA=506956 | RAZ=506957 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=31.172150 | Size (MB)=98.640620 | Dead time (%)=7.533637 | Start Date=28-NOV-2010 17:36:14.00 | End Date=28-NOV-2010 18:07:19.00 | 
387 | Buffers=6306 | Events=505592 | Faraday 1=0 | PRG23=301245 | DEC=641073 | FC=505892 | OK=505892 | FT=505892 | AVL=0 | OCD=505892 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=349630 | Gene TM=25881 | Gene MARQ=0 | OA=505892 | RAZ=505893 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=31.324933 | Size (MB)=98.531250 | Dead time (%)=7.402397 | Start Date=28-NOV-2010 18:07:21.00 | End Date=28-NOV-2010 18:39:01.00 | 
388 | Buffers=6310 | Events=506125 | Faraday 1=0 | PRG23=291973 | DEC=641944 | FC=506409 | OK=506409 | FT=506409 | AVL=0 | OCD=506409 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=350994 | Gene TM=26061 | Gene MARQ=0 | OA=506409 | RAZ=506410 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=31.448550 | Size (MB)=98.593750 | Dead time (%)=7.424913 | Start Date=28-NOV-2010 18:39:02.00 | End Date=28-NOV-2010 19:10:16.00 | 
389 | Buffers=6305 | Events=505897 | Faraday 1=0 | PRG23=292849 | DEC=642404 | FC=506203 | OK=506203 | FT=506203 | AVL=0 | OCD=506203 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=351264 | Gene TM=26223 | Gene MARQ=0 | OA=506203 | RAZ=506204 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=31.471150 | Size (MB)=98.515620 | Dead time (%)=7.465325 | Start Date=28-NOV-2010 19:10:17.00 | End Date=28-NOV-2010 19:42:02.00 | 
390 | Buffers=6305 | Events=505164 | Faraday 1=0 | PRG23=296566 | DEC=641044 | FC=505474 | OK=505474 | FT=505474 | AVL=0 | OCD=505474 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=352591 | Gene TM=25937 | Gene MARQ=0 | OA=505474 | RAZ=505475 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=31.597683 | Size (MB)=98.515620 | Dead time (%)=7.356115 | Start Date=28-NOV-2010 19:42:03.00 | End Date=28-NOV-2010 20:13:21.00 | 
391 | Buffers=6304 | Events=505220 | Faraday 1=0 | PRG23=304392 | DEC=640260 | FC=505520 | OK=505520 | FT=505520 | AVL=0 | OCD=505520 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=354928 | Gene TM=25824 | Gene MARQ=0 | OA=505520 | RAZ=505521 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=31.797283 | Size (MB)=98.500000 | Dead time (%)=7.275842 | Start Date=28-NOV-2010 20:13:22.00 | End Date=28-NOV-2010 20:45:16.00 | 
392 | Buffers=6305 | Events=504518 | Faraday 1=0 | PRG23=306336 | DEC=637413 | FC=504807 | OK=504807 | FT=504807 | AVL=0 | OCD=504807 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=356519 | Gene TM=25744 | Gene MARQ=0 | OA=504807 | RAZ=504808 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=31.951083 | Size (MB)=98.515620 | Dead time (%)=7.220933 | Start Date=28-NOV-2010 20:45:19.00 | End Date=28-NOV-2010 21:17:17.00 | 
393 | Buffers=6307 | Events=505107 | Faraday 1=0 | PRG23=307059 | DEC=638241 | FC=505410 | OK=505410 | FT=505410 | AVL=0 | OCD=505410 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=357436 | Gene TM=26125 | Gene MARQ=0 | OA=505410 | RAZ=505411 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=32.022767 | Size (MB)=98.546880 | Dead time (%)=7.309001 | Start Date=28-NOV-2010 21:17:19.00 | End Date=28-NOV-2010 21:49:19.00 | 
394 | Buffers=6306 | Events=504600 | Faraday 1=0 | PRG23=310364 | DEC=638946 | FC=504907 | OK=504906 | FT=504906 | AVL=0 | OCD=504906 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=356287 | Gene TM=25736 | Gene MARQ=0 | OA=504906 | RAZ=504907 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=31.922050 | Size (MB)=98.531250 | Dead time (%)=7.223390 | Start Date=28-NOV-2010 21:49:21.00 | End Date=28-NOV-2010 22:21:18.00 | 
395 | Buffers=6304 | Events=504950 | Faraday 1=0 | PRG23=302910 | DEC=639822 | FC=505272 | OK=505271 | FT=505271 | AVL=0 | OCD=505271 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=358707 | Gene TM=25689 | Gene MARQ=0 | OA=505271 | RAZ=505272 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=32.148783 | Size (MB)=98.500000 | Dead time (%)=7.161555 | Start Date=28-NOV-2010 22:21:20.00 | End Date=28-NOV-2010 22:53:24.00 | 
396 | Buffers=6307 | Events=504598 | Faraday 1=0 | PRG23=303387 | DEC=640330 | FC=504918 | OK=504918 | FT=504918 | AVL=0 | OCD=504918 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=359045 | Gene TM=25937 | Gene MARQ=0 | OA=504918 | RAZ=504919 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=32.166650 | Size (MB)=98.546880 | Dead time (%)=7.223886 | Start Date=28-NOV-2010 22:53:26.00 | End Date=28-NOV-2010 23:26:01.00 | 
397 | Buffers=6305 | Events=504128 | Faraday 1=0 | PRG23=317712 | DEC=639348 | FC=504424 | OK=504424 | FT=504424 | AVL=0 | OCD=504424 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=359970 | Gene TM=25555 | Gene MARQ=0 | OA=504424 | RAZ=504425 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=32.240833 | Size (MB)=98.515620 | Dead time (%)=7.099203 | Start Date=28-NOV-2010 23:26:03.00 | End Date=28-NOV-2010 23:58:10.00 | 
398 | Buffers=6308 | Events=505709 | Faraday 1=0 | PRG23=316928 | DEC=641698 | FC=506030 | OK=506030 | FT=506030 | AVL=0 | OCD=506030 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=360674 | Gene TM=25515 | Gene MARQ=0 | OA=506030 | RAZ=506031 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=32.298250 | Size (MB)=98.562500 | Dead time (%)=7.074255 | Start Date=28-NOV-2010 23:58:12.00 | End Date=29-NOV-2010 00:30:21.00 | 
399 | Buffers=6304 | Events=504295 | Faraday 1=0 | PRG23=318661 | DEC=635789 | FC=504605 | OK=504605 | FT=504605 | AVL=0 | OCD=504605 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=362454 | Gene TM=25676 | Gene MARQ=0 | OA=504605 | RAZ=504605 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=32.472983 | Size (MB)=98.500000 | Dead time (%)=7.083933 | Start Date=29-NOV-2010 00:30:23.00 | End Date=29-NOV-2010 01:03:07.00 | 
400 | Buffers=6304 | Events=504450 | Faraday 1=0 | PRG23=291478 | DEC=638787 | FC=504734 | OK=504734 | FT=504734 | AVL=0 | OCD=504734 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=363285 | Gene TM=25847 | Gene MARQ=0 | OA=504734 | RAZ=504735 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=32.549917 | Size (MB)=98.500000 | Dead time (%)=7.114799 | Start Date=29-NOV-2010 01:03:08.00 | End Date=29-NOV-2010 01:35:25.00 | 
401 | Buffers=6307 | Events=504432 | Faraday 1=0 | PRG23=308893 | DEC=637680 | FC=504768 | OK=504768 | FT=504768 | AVL=0 | OCD=504768 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=364119 | Gene TM=25976 | Gene MARQ=0 | OA=504768 | RAZ=504769 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=32.623100 | Size (MB)=98.546880 | Dead time (%)=7.133932 | Start Date=29-NOV-2010 01:35:28.00 | End Date=29-NOV-2010 02:08:17.00 | 
402 | Buffers=6307 | Events=504351 | Faraday 1=0 | PRG23=314208 | DEC=636947 | FC=504660 | OK=504660 | FT=504660 | AVL=0 | OCD=504660 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=363901 | Gene TM=25847 | Gene MARQ=0 | OA=504660 | RAZ=504661 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=32.589950 | Size (MB)=98.546880 | Dead time (%)=7.102756 | Start Date=29-NOV-2010 02:08:18.00 | End Date=29-NOV-2010 02:41:06.00 | 
403 | Buffers=6307 | Events=505055 | Faraday 1=0 | PRG23=322709 | DEC=638031 | FC=505406 | OK=505406 | FT=505406 | AVL=0 | OCD=505406 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=370321 | Gene TM=25430 | Gene MARQ=0 | OA=505406 | RAZ=505406 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=33.174717 | Size (MB)=98.546880 | Dead time (%)=6.867015 | Start Date=29-NOV-2010 02:41:08.00 | End Date=29-NOV-2010 03:14:13.00 | 
404 | Buffers=6304 | Events=507417 | Faraday 1=0 | PRG23=321434 | DEC=640208 | FC=507728 | OK=507728 | FT=507728 | AVL=0 | OCD=507728 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=381105 | Gene TM=25954 | Gene MARQ=0 | OA=507728 | RAZ=507729 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=34.149950 | Size (MB)=98.500000 | Dead time (%)=6.810197 | Start Date=29-NOV-2010 03:14:15.00 | End Date=29-NOV-2010 03:48:19.00 | 
405 | Buffers=6304 | Events=506796 | Faraday 1=0 | PRG23=257222 | DEC=640824 | FC=507093 | OK=507093 | FT=507093 | AVL=0 | OCD=507093 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=382320 | Gene TM=25846 | Gene MARQ=0 | OA=507093 | RAZ=507094 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=34.276217 | Size (MB)=98.500000 | Dead time (%)=6.760305 | Start Date=29-NOV-2010 03:48:21.00 | End Date=29-NOV-2010 04:22:30.00 | 
406 | Buffers=6303 | Events=507389 | Faraday 1=0 | PRG23=200781 | DEC=643685 | FC=507674 | OK=507674 | FT=507674 | AVL=0 | OCD=507674 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=383776 | Gene TM=26125 | Gene MARQ=0 | OA=507674 | RAZ=507675 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=34.376150 | Size (MB)=98.484380 | Dead time (%)=6.807356 | Start Date=29-NOV-2010 04:23:02.00 | End Date=29-NOV-2010 04:57:13.00 | 
407 | Buffers=6304 | Events=507155 | Faraday 1=0 | PRG23=205799 | DEC=641539 | FC=507467 | OK=507467 | FT=507467 | AVL=0 | OCD=507467 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=384645 | Gene TM=26133 | Gene MARQ=0 | OA=507467 | RAZ=507468 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=34.449567 | Size (MB)=98.500000 | Dead time (%)=6.794057 | Start Date=29-NOV-2010 04:57:14.00 | End Date=29-NOV-2010 05:31:28.00 | 
408 | Buffers=6305 | Events=506809 | Faraday 1=0 | PRG23=207073 | DEC=639059 | FC=507122 | OK=507122 | FT=507122 | AVL=0 | OCD=507122 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=383849 | Gene TM=25639 | Gene MARQ=0 | OA=507122 | RAZ=507123 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=34.400317 | Size (MB)=98.515620 | Dead time (%)=6.679450 | Start Date=29-NOV-2010 05:31:29.00 | End Date=29-NOV-2010 06:06:11.00 | 
409 | Buffers=6306 | Events=507100 | Faraday 1=0 | PRG23=203635 | DEC=642308 | FC=507370 | OK=507370 | FT=507370 | AVL=0 | OCD=507370 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=385379 | Gene TM=26090 | Gene MARQ=0 | OA=507370 | RAZ=507371 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=34.551267 | Size (MB)=98.531250 | Dead time (%)=6.769959 | Start Date=29-NOV-2010 06:06:13.00 | End Date=29-NOV-2010 06:40:29.00 | 
410 | Buffers=6307 | Events=507115 | Faraday 1=0 | PRG23=204556 | DEC=641994 | FC=507420 | OK=507420 | FT=507420 | AVL=0 | OCD=507420 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=385167 | Gene TM=25726 | Gene MARQ=0 | OA=507420 | RAZ=507421 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=34.549467 | Size (MB)=98.546880 | Dead time (%)=6.679181 | Start Date=29-NOV-2010 06:41:01.00 | End Date=29-NOV-2010 07:15:17.00 | 
411 | Buffers=6313 | Events=507237 | Faraday 1=0 | PRG23=213900 | DEC=641672 | FC=507541 | OK=507541 | FT=507541 | AVL=0 | OCD=507541 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=387149 | Gene TM=26120 | Gene MARQ=0 | OA=507541 | RAZ=507542 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=34.701733 | Size (MB)=98.640620 | Dead time (%)=6.746757 | Start Date=29-NOV-2010 07:15:22.00 | End Date=29-NOV-2010 07:50:13.00 | 
412 | Buffers=6307 | Events=506881 | Faraday 1=0 | PRG23=199196 | DEC=640704 | FC=507187 | OK=507187 | FT=507187 | AVL=0 | OCD=507187 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=387540 | Gene TM=25937 | Gene MARQ=0 | OA=507187 | RAZ=507188 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=34.693200 | Size (MB)=98.546880 | Dead time (%)=6.692729 | Start Date=29-NOV-2010 07:50:14.00 | End Date=29-NOV-2010 08:25:05.00 | 
413 | Buffers=6304 | Events=506493 | Faraday 1=0 | PRG23=206820 | DEC=639546 | FC=506767 | OK=506767 | FT=506767 | AVL=0 | OCD=506767 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=387980 | Gene TM=25613 | Gene MARQ=0 | OA=506767 | RAZ=506768 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=34.777033 | Size (MB)=98.500000 | Dead time (%)=6.601629 | Start Date=29-NOV-2010 08:25:06.00 | End Date=29-NOV-2010 08:59:30.00 | 
414 | Buffers=1367 | Events=108880 | Faraday 1=0 | PRG23=48681 | DEC=137380 | FC=108938 | OK=108938 | FT=108938 | AVL=0 | OCD=108938 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=83219 | Gene TM=5683 | Gene MARQ=0 | OA=108938 | RAZ=108939 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=7.539447 | Size (MB)=21.359380 | Dead time (%)=6.828969 | Start Date=29-NOV-2010 09:00:03.00 | End Date=29-NOV-2010 09:07:19.00 | 
415 | Buffers=5583 | Events=478072 | Faraday 1=0 | PRG23=0 | DEC=808728 | FC=478814 | OK=478814 | FT=478814 | AVL=0 | OCD=478814 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=211142 | Gene TM=22606 | Gene MARQ=0 | OA=478814 | RAZ=478815 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=33.432750 | Size (MB)=87.234380 | Dead time (%)=10.706539 | Start Date=29-NOV-2010 17:40:25.00 | End Date=29-NOV-2010 18:14:08.00 | 
416 | Buffers=6307 | Events=532235 | Faraday 1=0 | PRG23=0 | DEC=1662479 | FC=535009 | OK=535009 | FT=535009 | AVL=0 | OCD=535009 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=68441 | Gene TM=20692 | Gene MARQ=0 | OA=535009 | RAZ=535010 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=6.128792 | Size (MB)=98.546880 | Dead time (%)=30.233339 | Start Date=29-NOV-2010 18:14:20.00 | End Date=29-NOV-2010 18:20:24.00 | 
417 | Buffers=6310 | Events=530410 | Faraday 1=0 | PRG23=0 | DEC=1463832 | FC=530652 | OK=530652 | FT=530652 | AVL=0 | OCD=530652 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=54581 | Gene TM=20851 | Gene MARQ=0 | OA=530652 | RAZ=530653 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=4.977042 | Size (MB)=98.593750 | Dead time (%)=38.201939 | Start Date=29-NOV-2010 18:20:24.00 | End Date=29-NOV-2010 18:25:24.00 | 
418 | Buffers=6309 | Events=540703 | Faraday 1=0 | PRG23=0 | DEC=1661494 | FC=544011 | OK=544011 | FT=544011 | AVL=0 | OCD=544011 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=69824 | Gene TM=21183 | Gene MARQ=0 | OA=544011 | RAZ=544011 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=6.306548 | Size (MB)=98.578120 | Dead time (%)=30.337706 | Start Date=29-NOV-2010 18:25:24.00 | End Date=29-NOV-2010 18:32:03.00 | 
419 | Buffers=6307 | Events=530188 | Faraday 1=0 | PRG23=0 | DEC=2292903 | FC=531563 | OK=531562 | FT=531562 | AVL=0 | OCD=531562 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=39125 | Gene TM=18384 | Gene MARQ=0 | OA=531562 | RAZ=531562 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=3.544227 | Size (MB)=98.546880 | Dead time (%)=46.987858 | Start Date=29-NOV-2010 18:32:03.00 | End Date=29-NOV-2010 18:35:19.00 | 
420 | Buffers=6308 | Events=531256 | Faraday 1=0 | PRG23=0 | DEC=1932860 | FC=532313 | OK=532313 | FT=532313 | AVL=0 | OCD=532313 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=47739 | Gene TM=19292 | Gene MARQ=0 | OA=532313 | RAZ=532314 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=4.292417 | Size (MB)=98.562500 | Dead time (%)=40.411404 | Start Date=29-NOV-2010 18:35:19.00 | End Date=29-NOV-2010 18:39:28.00 | 
